app,lang,content,score,detected_lang,sentiment
Easypaisa,ur,peshab mere sath ek hai aur kaun bhi hai iska matlab kya hai aapane dillagi,5,id,positive
Easypaisa,ur,kise ka qam na ay who telenar ese pisa hy,5,tl,positive
Easypaisa,ur,nice j,5,cs,positive
Easypaisa,ur,زبردست ایپلی کیشن,5,fa,positive
Easypaisa,ur,بھت عمدہ,5,ur,positive
Easypaisa,ur,زبردست ایپ ہیں,5,ur,positive
Easypaisa,ur,buht he axha app he kam ka app he,5,nl,positive
Easypaisa,ur,ماشاءاللہ بہت بھترین ایپ,5,ur,positive
Easypaisa,ur,ماشاءاللہ ماشاءاللہ,5,ur,positive
Easypaisa,ur,ظاہر اللہ,5,ur,positive
Easypaisa,ur,ابھی ایپ,5,ur,positive
Easypaisa,ur,منی ٹرانسفر‏‏ fald,5,ur,positive
Easypaisa,ur,انگریزی میں تھا سمجھ نہیں آیا میں پاکستان میں رہتا ہوں انگلستان میں نہیں,5,ur,positive
Easypaisa,ur,ماشاءاللہ ۔,5,ur,positive
Easypaisa,ur,زعمرانی 2022//3/27,5,fa,positive
Easypaisa,ur,سبحان اللہ,5,ur,positive
Easypaisa,ur,lashhh,5,so,positive
Easypaisa,ur,بلال,5,ar,positive
Easypaisa,ur,عہثمان گل,5,ur,positive
Easypaisa,ur,love 💘 you all,5,cs,positive
Easypaisa,ur,shahzadi,5,so,positive
Easypaisa,ur,محمد شاہد,5,ur,positive
Easypaisa,ur,انشاءاللہ زبردست,5,ur,positive
Easypaisa,ur,سید پاک پیر محمد شاہ گیلانی,5,ur,positive
Easypaisa,ur,بہت اچھا ایپ ہیں,5,ur,positive
Easypaisa,ur,درست نہیں,1,ur,negative
Easypaisa,ur,m naeem,5,et,positive
Easypaisa,ur,error cobeesb99999,1,nl,negative
Easypaisa,ur,🤩🤩🤩👍🤩👍🤩👍🤩👍🤩👍🤩👍🤩👍🤩👍🤩👍🤩,5,unknown,positive
Easypaisa,ur,ماشاءاللہ اچھی ایپ ھے,5,ur,positive
Easypaisa,ur,imtiaz,5,sw,positive
Easypaisa,ur,کرامت علی,5,ur,positive
Easypaisa,ur,بہت اچھا ایپ ہے,5,ur,positive
Easypaisa,ur,اس ایپ سے تمام پاکستانیوں کو بہت فاہدہ ہوا ہے ۔ حصوصا متوسط طبقے کو جو لوگ کسی دوسرے شہر میں کام کرتے تھے ان کے پیسے گھر بھیجنا ہوا بہت آسان۔ شکریہ ٹیلی نار۔۔,5,ur,positive
Easypaisa,ur,nine,5,fi,positive
Easypaisa,ur,منیر,5,ar,positive
Easypaisa,ur,موبائل فون سے جو ایٹم یا تھیم صاف ھو جاتے ھیں وہ واپس لوٹ جاے شکریہ,1,ur,negative
Easypaisa,ur,اس میں اُردو زبان نہیں بہت مشکل پش آتی ہے,5,ur,positive
Easypaisa,ur,best allit,5,de,positive
Easypaisa,ur,shahzadi siddigue,5,so,positive
Easypaisa,ur,اچھی ھے بھت اور تقریبا آسان بھی,5,ur,positive
Easypaisa,ur,ابھی چلے میں بہت دیر کرتاہے کیوں,5,ur,positive
Easypaisa,ur,بہت عمدہ ایپ ہے,5,ur,positive
Easypaisa,ur,|ودک|پُٶد|,1,fa,negative
Easypaisa,ur,خیر جان 1083,5,ur,positive
Easypaisa,ur,ایزی پیسہ اکاؤنٹ,5,ur,positive
Easypaisa,ur,lawaris,5,tl,positive
Easypaisa,ur,ایک اکاؤنٹ سے دوسرے نیٹ ورک اکاؤنٹ میں رقم بھیجنے میں دشواری ہیں,5,ur,positive
Easypaisa,ur,ایزی پیسہ کی مد میں جو منٹس ملتے ہیں وہ کام نہیں کرتے,4,ur,positive
Easypaisa,ur,اچها اسي,5,fa,positive
Easypaisa,ur,نمر چینج کرنا ہے,5,ur,positive
Easypaisa,ur,one le one abmdusmanabdullkhaliq all on,5,et,positive
Easypaisa,ur,بہت ا ھی ایپ ہے ماشاءاللہ,5,ur,positive
Easypaisa,ur,بھتر,5,ur,positive
Easypaisa,ur,معلومات کیلیے بہت فاہدا مند ہے,5,ur,positive
Easypaisa,ur,bakwas mera mobile hi shut down ho jata hai jab mein es ko install kr ke chalaata hon,1,sw,negative
Easypaisa,ur,سب سے اچھا ہے,5,ur,positive
Easypaisa,ur,good not,5,so,positive
Easypaisa,ur,بہت بہترین ایپ ہے,3,ur,neutral
Easypaisa,ur,چپ چاپ گروپ,5,fa,positive
Easypaisa,ur,گڈایپ,5,ur,positive
Easypaisa,ur,اچھی چیز ہ,1,ur,negative
Easypaisa,ur,ماشاء اللہ زبردست ایپ ہے,4,ur,positive
Easypaisa,ur,گھٹیا چیز ھے,1,ur,negative
Easypaisa,ur,تعلیم حاصل کرنے کے لیے,5,ur,positive
Easypaisa,ur,بیان,5,fa,positive
Easypaisa,ur,میں اک آم آدمی ھوں میرا نام ساجد علی ھیں,5,ur,positive
Easypaisa,ur,کریانہ سٹور,3,ur,neutral
Easypaisa,ur,براہ کرم پےاونیر payoneer اور اسکرل skrill وغیرہ کو شامل کریں تاکہ فری لانسر کو سہولت میسر ہو۔ اور ظاہر ہے اس سے آپ کا کاروبار بھی بڑھے گا۔,5,ur,positive
Easypaisa,ur,دے کے ع تے ءھگت,5,ur,positive
Easypaisa,ur,کیا ایزی پیسہ ایپ ٹیلی نار کمپنی کی ملکیت ہے,1,ur,negative
Easypaisa,ur,achiy,5,cy,positive
Easypaisa,ur,غلام قادرملاح,5,ar,positive
Easypaisa,ur,piyaari apps ha bhai loogh,5,tl,positive
Easypaisa,ur,halp,5,tl,positive
Easypaisa,ur,کسی بھی اکاونٹ میں کوئی بھی رقم ٹرانسفر نہیں ھو رھی۔,1,ur,negative
Easypaisa,en,great work.,5,af,positive
Easypaisa,en,nice but 🙂,5,ro,positive
Easypaisa,en,good 👍😊👍😊,5,so,positive
Easypaisa,en,shamsher khan,5,so,positive
Easypaisa,en,joyia گروپ,5,so,positive
Easypaisa,en,is a best digital bank,5,af,positive
Easypaisa,en,zaheerbabar,5,so,positive
Easypaisa,en,very nice🤩,5,cs,positive
Easypaisa,en,i am impressed 😁,5,it,positive
Easypaisa,en,amazing...😍,5,sw,positive
Easypaisa,en,🌟 🌟 🌟 🌟 🌟,5,unknown,positive
Easypaisa,en,ameer hamza mughal,5,sw,positive
Easypaisa,en,گنگ گبپببںطگچ وگطہپ,4,ur,positive
Easypaisa,en,gul mamad7!،89,5,so,positive
Easypaisa,en,نئے موبائل پر ایپ رجسٹر کرنے کی کوشش کی بائومیٹرک نہیں ہو سکا شاید میرے فنگر پرنٹس ڈیمج ہیں اس کا کیا حل ہے؟,5,ur,positive
Easypaisa,en,good 💯,4,so,positive
Easypaisa,en,azam,5,hu,positive
Easypaisa,en,plzzzz black haircut requires price,1,ca,negative
Easypaisa,en,3 year,5,tr,positive
Easypaisa,en,good aap,5,so,positive
Easypaisa,en,ismail khan 12500,5,tl,positive
Easypaisa,en,login problem,1,sl,negative
Easypaisa,en,good ap,5,cy,positive
Easypaisa,en,nice ☺️,5,pl,positive
Easypaisa,en,very slow working,1,af,negative
Easypaisa,en,main bhot hi salo se app istamal kar raha ho.. bhot acha app h .. our bhot hi zayada asan app h ..👍👍,5,id,positive
Easypaisa,en,good working,5,af,positive
Easypaisa,en,i ike it,5,no,positive
Easypaisa,en,khelay ga free fire,5,so,positive
Easypaisa,en,nice service,5,ro,positive
Easypaisa,en,it is best walt,5,de,positive
Easypaisa,en,aaid,5,et,positive
Easypaisa,en,good series,5,af,positive
Easypaisa,en,it's satisfying me,3,tl,neutral
Easypaisa,en,amazing 🤩,5,sw,positive
Easypaisa,en,to good,5,so,positive
Easypaisa,en,super app💯💯,5,it,positive
Easypaisa,en,great 👍 👌,5,ro,positive
Easypaisa,en,bad app,5,tl,positive
Easypaisa,en,best e-wallet,5,de,positive
Easypaisa,en,gd ❤️👀,5,nl,positive
Easypaisa,en,supper,5,it,positive
Easypaisa,en,good work good apps,5,af,positive
Easypaisa,en,very good aap,5,af,positive
Easypaisa,en,easypaisa,5,fi,positive
Easypaisa,en,yar ab ye finger lagane wala qissa kahan say agaya bahut hi bakwaas hai ye update 😏,1,so,negative
Easypaisa,en,super excellent,5,ca,positive
Easypaisa,en,thanks easypaisa good app bank,5,tl,positive
Easypaisa,en,m sohail maeilk,5,et,positive
Easypaisa,en,noman znck,5,hr,positive
Easypaisa,en,amazing ap,5,tl,positive
Easypaisa,en,rafieeq nadia,5,pt,positive
Easypaisa,en,zainsultan,5,ro,positive
Easypaisa,en,excellent app,5,fr,positive
Easypaisa,en,very good 😊,5,af,positive
Easypaisa,en,سر میری ایزی پیسہ ایپ اوپن نہیں ہو رہی۔ اپڈیٹ بھی کی ہے۔۔,4,ur,positive
Easypaisa,en,excellent 👌,5,ca,positive
Easypaisa,en,farooq bhatti 49,5,it,positive
Easypaisa,en,excellent💯,5,ca,positive
Easypaisa,en,happy,1,fi,negative
Easypaisa,en,good servies,3,af,neutral
Easypaisa,en,explant,5,fr,positive
Easypaisa,en,bhot acha hy per net sy chalta hy bgyr net ky chaly to or acha ho jay ga,5,en,positive
Easypaisa,en,"ct,obr z. .o",1,pl,negative
Easypaisa,en,مہرمحمدغنغیر,3,ur,neutral
Easypaisa,en,saddam hussain,5,id,positive
Easypaisa,en,ایزیپیسہ باس اچھا ہے,5,ur,positive
Easypaisa,en,haseed,5,so,positive
Easypaisa,en,irfanali,1,sw,negative
Easypaisa,en,beautiful app,5,fr,positive
Easypaisa,en,v nice,5,cs,positive
Easypaisa,en,easy paisa,4,tl,positive
Easypaisa,en,my spotter app.,5,no,positive
Easypaisa,en,😘😘😘🔥🔥🔥,4,unknown,positive
Easypaisa,en,welcome,5,nl,positive
Easypaisa,en,goog,5,so,positive
Easypaisa,en,sanaullah,5,tl,positive
Easypaisa,en,malikijaz ahmed md,4,sl,positive
Easypaisa,en,best transaction,5,fr,positive
Easypaisa,en,vvvip,5,lv,positive
Easypaisa,en,nice 👍👍🙂👍,5,pl,positive
Easypaisa,en,easy-peasy a digit۔۔۔,5,tl,positive
Easypaisa,en,nice application 💯,3,it,neutral
Easypaisa,en,excellent experience,5,fr,positive
Easypaisa,en,shehzad malk,5,so,positive
Easypaisa,en,ایزیپیسہ ایپ بغیر نیٹ کے چلنی چاہیے جب کبھی ہم نے پیکج لگانا ہو تو ایزیپیسہ ایپ کا پیکج نہیں ہوتا اس کو اتنا چلنا چاہیے تاکہ ہم کوئی پیکج وغیرہ لگا سکیں,5,ur,positive
Easypaisa,en,fast app,5,fr,positive
Easypaisa,en,best transaction app,5,fr,positive
Easypaisa,en,v very best app in world,5,af,positive
Easypaisa,en,مائی فیورٹ ایپ ایزیپیسہ,5,ur,positive
Easypaisa,en,good g,4,so,positive
Easypaisa,en,very good aap,5,af,positive
Easypaisa,en,my easypaisa on please,1,fi,negative
Easypaisa,en,good appas,4,tl,positive
Easypaisa,en,vary goo,5,af,positive
Easypaisa,en,nise,5,et,positive
Easypaisa,en,waqas khan,4,so,positive
Easypaisa,en,very nice parjat you ar,5,cs,positive
Easypaisa,en,munna bhai,5,sw,positive
Easypaisa,en,nice 👍 best pasa app,5,fr,positive
Easypaisa,en,app doesn't login,2,af,negative
Easypaisa,en,very good working,5,af,positive
Easypaisa,en,اشہد ان امیر المومنین وامام المتقین علیا ولی اللہ وصی رسول اللہ وخلیفہ بلا فضل 🚩,2,ar,negative
Easypaisa,en,afaq ch bj,5,so,positive
Easypaisa,en,i like it 👍,5,sq,positive
Easypaisa,en,some time charje extra,1,fr,negative
Easypaisa,en,easy paisa a,5,tl,positive
Easypaisa,en,hammara account nahi ban raha,1,id,negative
Easypaisa,en,muzmail ch,5,ro,positive
Easypaisa,en,amjad riyaz,1,so,negative
Easypaisa,en,use full aap,5,et,positive
Easypaisa,en,it's best online payment transaction ❤️ experience.,5,fr,positive
Easypaisa,en,nice to,4,pl,positive
Easypaisa,en,fasi,5,it,positive
Easypaisa,en,nice app easyapisa,5,tl,positive
Easypaisa,en,ملک دلبر خان ھانبھی کنگ 🐅🐅💔🐅,5,ur,positive
Easypaisa,en,nyc app,5,pl,positive
Easypaisa,en,ماشااللہ بہترین,5,ur,positive
Easypaisa,en,app login nahi ho rahi,5,tl,positive
Easypaisa,en,very nice 👍🏿,5,cs,positive
Easypaisa,en,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,unknown,positive
Easypaisa,en,great app 😁👍,5,sv,positive
Easypaisa,en,veery good app nyceeee,5,nl,positive
Easypaisa,en,shakeel khan,5,so,positive
Easypaisa,en,ko ak or race bage ha shre sa,5,hr,positive
Easypaisa,en,good good vvvvvvvvvv good good,5,hr,positive
Easypaisa,en,very nice 👍,1,cs,negative
Easypaisa,en,easypaisa app isn't working app is not opening,1,tl,negative
Easypaisa,en,bohat acha paaa ji,5,sw,positive
Easypaisa,en,faheen,5,nl,positive
Easypaisa,en,otp cod,5,it,positive
Easypaisa,en,bilalali,5,tl,positive
Easypaisa,en,hussainkhanwh,5,fi,positive
Easypaisa,en,my favourite app,5,fr,positive
Easypaisa,en,is good working,5,af,positive
Easypaisa,en,i like this,5,sq,positive
Easypaisa,en,good working best wallet app of telenor,5,af,positive
Easypaisa,en,rate kam hi karunga kyu kay khud he insurance ho jata hai aur paise kat jaate hai,1,id,negative
Easypaisa,en,shahroz jutt,5,sq,positive
Easypaisa,en,hi hi,5,sw,positive
Easypaisa,en,excellent app,5,fr,positive
Easypaisa,en,mahra,5,so,positive
Easypaisa,en,exllencent,5,fr,positive
Easypaisa,en,so nice,5,it,positive
Easypaisa,en,love you easypaisa app,5,fi,positive
Easypaisa,en,love you,5,cs,positive
Easypaisa,en,exceptional,5,fr,positive
Easypaisa,en,thank you easypaisa ❤️❤️❤️,5,fi,positive
Easypaisa,en,idreeskhan,5,af,positive
Easypaisa,en,good 👍 app,4,cy,positive
Easypaisa,en,aaj mera date so rupya kisi ne nikal liya hai,5,id,positive
Easypaisa,en,assalamualaikum,5,id,positive
Easypaisa,en,biometric error,1,ca,negative
Easypaisa,en,mein nay easy paisa sey apna friend ko payment karni hai par send nahi ho rahii error code aa raha hai please abhi is issue ko solve karein mein nay payment karnii hai,3,tl,neutral
Easypaisa,en,good app,5,cy,positive
Easypaisa,en,v.v.v.v.v nice 👍,5,sk,positive
Easypaisa,en,easypisa,5,tl,positive
Easypaisa,en,👍 good,5,so,positive
Easypaisa,en,m i'm ooyoi k llooo,3,so,neutral
Easypaisa,en,very good looking app tpaisa bahut bada achcha bank account hai easypaisa koi jaruri use karna chahie ek matwala life mein jisne easy paisa app ko use kiya iska matlab,5,id,positive
Easypaisa,en,gooood,5,so,positive
Easypaisa,en,loading problems opening app problems,1,no,negative
Easypaisa,en,helo i like it,5,no,positive
Easypaisa,en,goo 😁,5,so,positive
Easypaisa,en,good very good i love you ❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,hr,positive
Easypaisa,en,zainalo,5,sw,positive
Easypaisa,en,muhammad shaban bajkani,5,so,positive
Easypaisa,en,always seen error,1,nl,negative
Easypaisa,en,no no ..,5,pt,positive
Easypaisa,en,acchi hai jabardast chalti hai,5,sw,positive
Easypaisa,en,nice day,5,pl,positive
Easypaisa,en,very nice 🤗,5,cs,positive
Easypaisa,en,good exlient,2,nl,negative
Easypaisa,en,me kafi dino sy try kar raha hu mera easy paisa account nhi ban raha,2,id,negative
Easypaisa,en,scammer hay ya,1,so,negative
Easypaisa,en,nice 🙂 app,5,it,positive
Easypaisa,en,amirullah,3,tr,neutral
Easypaisa,en,بڑے کام کی چیز ہے یہ اپلیکیشن,5,ur,positive
Easypaisa,en,v good 👍,5,sl,positive
Easypaisa,en,best bank 🏦,5,da,positive
Easypaisa,en,pleaz esipasa team help. me,5,ro,positive
Easypaisa,en,nice 🙂👍,5,pl,positive
Easypaisa,en,muskan,5,fi,positive
Easypaisa,en,mari zindagi ki asan kar diya,2,id,negative
Easypaisa,en,wo w,1,pl,negative
Easypaisa,en,satisfying ✨,4,tl,positive
Easypaisa,en,mera account block kia hua hai kyun k ghalat password daldia tha ghalti sey bhoolgayi thi. 2 saal hogaye ab verify krti hun tw kehty hain reset pin phr cnic number dalo tw verify hotaa he nhe hai mera cnic b expire nhe hai nhe mera number b theek hai or acc mein mery paisay b phasay huye hainn helpline b farigh hai help he nhee krti kch krdo mera account kholdo bhaeeeee,1,en,negative
Easypaisa,en,nice 🙂🙂🙂,3,pl,neutral
Easypaisa,en,گو کہ یہ ایپلیکیشن ان لائن ٹرانسفر کی سب سے پرانی ایپ ہے، لیکن اے روز پیسے رسیو کرنے کے حوالے سے کوئی نہ کوئی مسئلہ کھڑا ہو جاتا ہے، یہ دوسری مرتبہ ہے کے مجھے پیمنٹ رسیو نہیں ہورہی، حالانکہ سینڈر کے اکاؤنٹ سے اکاؤنٹ کر چکی ہے ، بہت برا تجربہ رہا میرا,1,ur,negative
Easypaisa,en,sir loan services open kr de,5,da,positive
Easypaisa,en,amazing banking app,5,tl,positive
Easypaisa,en,best option,5,da,positive
Easypaisa,en,i love it,5,sl,positive
Easypaisa,en,good 👍 👍,5,so,positive
Easypaisa,en,amirshahdadz,5,so,positive
Easypaisa,en,pagsu,4,tl,positive
Easypaisa,en,khizarabbas,5,hu,positive
Easypaisa,en,good 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,unknown,positive
Easypaisa,en,nice experiece,5,ro,positive
Easypaisa,en,very good👍,5,af,positive
Easypaisa,en,good excellent work,5,nl,positive
Easypaisa,en,plzzz slove my login issue,5,sl,positive
Easypaisa,en,it is good,5,af,positive
Easypaisa,en,good apo,5,hr,positive
Easypaisa,en,nice digital money transfer aap,5,it,positive
Easypaisa,en,great 😊,5,ro,positive
Easypaisa,en,چشززززد,2,fa,negative
Easypaisa,en,easy paisa me login nhe ho raha hai jaldi se thek karo kia masla he btau,5,et,positive
Easypaisa,en,amazing,5,sw,positive
Easypaisa,en,ایزی پیسہ کے ساتھ میرا بہت بُرا تجربہ رہا۔ میرا اکاؤنٹ بلاک ہو گیا اور مہینے سے زیادہ ہو گیا ہے لیکن آج تک مسئلہ حل نہیں کیا۔ بار بار صرف گھماتے رہے اور کوئی مدد نہیں کی۔ جو لوگ یہ ایپ استعمال کرتے ہیں وہ محتاط رہیں، کل کو اگر آپ کے ساتھ مسئلہ ہوا تو یہ صرف لٹکاتے رہیں گے اور آپ کے پیسے پھنس جائیں گے۔,1,ur,negative
Easypaisa,en,sunbeam,5,ro,positive
Easypaisa,en,no experience,5,es,positive
Easypaisa,en,best app ever 😀😀,5,no,positive
Easypaisa,en,submit ❤️💜,5,et,positive
Easypaisa,en,bhot bakwas app h sin in pichlay 1 week sa try kar raha hu sig in karne ki magar ni ho raha jazz cash is better then easy paisa😡😡😡😡🤬,1,id,negative
Easypaisa,en,fastest app,4,fr,positive
Easypaisa,en,saadabbasi,5,so,positive
Easypaisa,en,"f, i'm rosi, mem my dr otmzoiwdoroeifoysesir",5,cy,positive
Easypaisa,en,sir ma jb b easy paisa aap open krta hun update mangta ha jb update krlun tb chlta ha din ko 2 bar open kro to 2 bar update krna pharta ha pata ni kya masla ha,5,id,positive
