text,sentiment
اولیکس پر گھریلو سامان کے اشتہارات بھی بڑی تعداد میں ہیں,neutral
ad post nhi ho rhi,negative
بہت اچھا ہے جی,positive
ایزی پیسہ ایپ کا انٹرفیس پیچیدہ ہے,negative
need more voucher pls,positive
بلکل درست ہے,positive
"vipjazzcash,,plz help me plz lon do mugha,,",positive
এক ডেলিভারি ম্যানকে দিয়া একই রুটে ৪-৫ টা ডেলিভারি করায় তাও আবার ডেলিভারি ম্যান হেঁটে হেঁটে ডেলিভারি করে!!!! ৩৫ থেকে ৪০ মিনিটের মধ্যে যে ডেলিভারি আসার কথা সেই ডেলিভারি করে পৌনে দুই ঘন্টা- ২ ঘন্টা পরে করে!! খাবার কাগজের প্যাকেটে পোতায় আর রুচিকর অবস্থায় থাকে না। ডেলিভারি ম্যানের কোন দোষ নাই। ওকে যেভাবে ইন্সট্রাক্ট করা সেভাবেই তো করবে। যেখানে আমি নিযে গিয়ে ডেলিভারি আনলে সময় লাগতো ৩০ মিনিট আর ওইখানে এপে 2 ঘন্টায় পরে দেখায় কার্বন ফুটপ্রিন্ট নাকি কমতেসে কারণ ৩জনকে একসাথে ডেলিভার করতেসে!! ridiculous!!,neutral
بائیکا ڈرائیور بعض اوقات راستہ صحیح جانتے ہیں,neutral
مزمل,negative
اَلسَلامُ عَلَيْكُم وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ‎ اس ایپ میں اردو ھونا چاہیے جیسے کہ ایزی پیسہ میں ھے,positive
love it,positive
او ایل ایکس پر بیچے جانے والے سامان کی کوالٹی مختلف رہتی ہے,neutral
ghatiya tareen ap manhus br br isky ads ajeebbbbbb,negative
very convenient app.,positive
koi management nae hai aplogo ki partner service k hawalay sa gari online registration krwai t 6 din hogay 3 bar 2022 model hai kabhe 1991 kr daitay hain kabhe 1989 kr daitay hain bykea pa jb call kro to staff kehta hai phir register krlain matlab samnay walay ko pagal bna rahay ho apnay ap koi sahe kro,negative
shopping,neutral
"panget ka bonding yung tipong expected mo may laman pa yung pandapay mo dahil my cashback ka ng last order mo, tapos pag tingin mo ngayon kinuha din nila dahil my expiration lang pala yun hindi ko manlang nagamit. anong silbi ng pa cashback ninyo my expiration lang din pala.",neutral
👑🇵🇰💌💌💌,positive
superb app,positive
"worst platform i’ve dealt with. ordered one thing, got a different size & color. seller’s fault? sure. but here’s the kicker..daraz blocks the return itself. proof, complaint, attachments..were done. then their site freezes at the reason-select step. that’s not bad coding, that’s design. a million-dollar company refusing accountability, silencing valid claims, and pocketing failed deliveries. that’s not e-commerce, that’s fraud dressed as business.",negative
zabar 10,positive
دراز کی ریٹرن پالیسی قابل اعتماد اور سہل ہے,positive
nice experiences at all..,neutral
فوڈ پانڈا کی ڈیلیوری حد سے زیادہ لیٹ تھی,negative
بائیکیا کا استعمال زیادہ تر نوجوان کرتے ہیں,neutral
talabhussan,positive
Ducky bhai میرے وس نی ہے اگر میں کچھ ہوتا تو اپ اج جیل نا ہوتے  انشاءلله اہے گے ایک دن ❤❤❤❤,neutral
"Careem captain ne ride cancel kar di last moment pe, time waste hua",negative
درست,positive
👌👌👌okay,positive
OLX seller ne fast response dia aur meeting easy rahi,positive
کشمیری,positive
دراز کی کسٹمر سروس کبھی مددگار اور کبھی نہیں,neutral
well,positive
not available in uae anymore,negative
"Easypaisa mini app features helpful hain, recharge aur shopping easy hogi",positive
بہت زبردست ایپ ہے,positive
great 👍,positive
Bykea ka fare reasonable hota hai lekin traffic delay ho jata hai,neutral
سبحان اللہ,positive
یہ ایک اچھی چیز ہے,negative
یہجبد بھ ںب,positive
shahzadi,positive
90% scam,negative
muzmail ch,positive
بہت اچھا لگا,positive
superb aap,positive
یوٹیوب وڈیو غیر معیاری تھی,negative
بھوتخوب,positive
nice experience on daraz so far,positive
میں کب میں قرض ادا نہیں کر سکتا معاف کر دیں,positive
me ne is ko 5 star dya tha ab truth. suno is ka apna data mean apny company k member staff bht hy acha hy bht acha but in k jo employee hy na jo costumer ko deal krty hy specially umair inaam is badest boy so i explain me ne 1150 ka feature add lya 6 days me only 72 views 0 costumer 7th wale din mera account hy khatam kr dya ye kya hy ab khud decide kro ab sb ye kese app hy phly help krty hy yaqen jity hy pesse leny k bad no response why mera account kyu khatam kya please ans me,negative
nice time saving,positive
"بہترین ماشاءاللہ زبردست 
ہم نے بھی انا ہے دعوت میں 😊",neutral
good service..,positive
جیز کیش ایپ کبھی اپ ڈیٹ کے بعد بہتر اور کبھی بدتر لگتی ہے,neutral
waqt per kabhi bhi nhi milty hain ye na auto na car bekaar hai,negative
ایزی پیسہ کی ایپ استعمال کرنے میں بالکل مشکل پیش نہیں آئی,positive
easay pasay download karo or bae fakhr ho jao,positive
ایزی پیسہ ایپ میں مسلسل نئی سہولتیں شامل ہو رہی ہیں,positive
بہت اچھی ہے,positive
bht achi services hai bawa maza aagya,positive
lovely,positive
love you seller brain ❤️ ❤️ love you seller brain,positive
کریم,positive
فوڈ پانڈا پر نئے ریستوران آزمانے کا موقع ملا,positive
sania sania,positive
دراز کی ایپ میں فلٹر کے ذریعے پروڈکٹ آسانی سے ڈھونڈا جا سکتا ہے,neutral
ڈکی بھائی خدا کی قسم میں اپ کو بہت مس کر رہا ہوں میری اوقات نہیں ہے میں بہت دور سے ہوں لیکن اپ تک ا نہیں سکوں گا ابھی لیکن اگر میرا وقت ائے گا تو میں اپ کے پاس اؤں گا انشاء اللہ اور  میری دعا ہے کہ اپ کو جلدی سے جلد جیل سے ازاد کیا جائے اور کمنٹ پڑھنے والے بھائی سے گزارش ہے کہ دعا کرے امین ثم امین,neutral
"FoodPanda app use karna easy hai, kuch options missing lagte hain",neutral
v.v.v.v.v nice 👍,positive
abhi tak to fida howa nhi jab ho ga pta chly ga,positive
good ap,positive
ہر ایک کی پہنچ میں اور سب کچھ بیچ دو,positive
perfect 😃,positive
دراز پر ادائیگی کے طریقے آسان اور محفوظ ہیں,positive
أكثر من رائع,positive
mere order return nahi kerte khud se mis understanding hoe ha phir bhi,negative
haiderali,positive
good person,positive
ابلكيشن بقي وحش جدا و الشركة بتشغل سواقين حرامية و نصابين حرفيا و لما تتواصل معاهم محدش بيفيدك سواق نصب عليا قدمت شكوى بقالهم لحد دلوقتى اسبوعين محدش ف الشركة بيرد عليا ولا حد بيقول شكوى أية إللى تم فيها مفيش اى احترام للعميل خالص و مش اول مرة سواق ينصب عليا,negative
السلام علیکم گزارش ہے کہ آگے چل کر کوئ چارجز نہ بڑھاے جائیں,positive
جیز کیش کی ایپ بعض اوقات بالکل کھلتی ہی نہیں,negative
very,positive
ayaw gamana pag may voucher tas pagbalik ayaw na tanggapin yung voucher. magbbigay voucher ayaw nman ipagamit. tsk tsk,negative
too bad experience,negative
sudais,negative
hamidi good,positive
من سيء لاسوء,negative
buttefull,positive
بہترین ہے,negative
ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ,neutral
very good for jeddah,positive
بھترین۔ماشاللہ,positive
"یہ 30 بے غیرت بھی لوگ ہیں جنہوں نے لوگوں کے گھروں کو برباد کیا ہے 
میری ریکویسٹ ہے گورنمنٹ اف پاکستان سے کہ ان 30 یوتوب بر کو فورا ای سی ایل پر ڈالیں۔۔۔",neutral
"OLX pe scams bohot zyada hain, safe nahi lagta",negative
ہمارا اکاؤنٹ اچھی حالت میں ہیں ہم بہت زیادہ شوکرگزارہے,positive
你們是在搞什麼東西啊？我訂單18：23送出，app一直顯示訂單正在製作，從顯示等待70分鐘到剩30分鐘，期間我都有進app確認進度。19：14才發簡訊跟我說外送員沒有，就直接取消我訂單，我當下查app突然就變18：23已取消，讓我們全部人等一個小時才跟我說取消，是在搞笑？,negative
گو کہ یہ ایپلیکیشن ان لائن ٹرانسفر کی سب سے پرانی ایپ ہے، لیکن اے روز پیسے رسیو کرنے کے حوالے سے کوئی نہ کوئی مسئلہ کھڑا ہو جاتا ہے، یہ دوسری مرتبہ ہے کے مجھے پیمنٹ رسیو نہیں ہورہی، حالانکہ سینڈر کے اکاؤنٹ سے اکاؤنٹ کر چکی ہے ، بہت برا تجربہ رہا میرا,negative
kailali ko location auna,positive
meet satg last month scam hua olx py maine mobile ki add lgai. ak larka larka gari mai aaya or usny bari he chalaki si mera mobile chori kr liya. or bi mazeed aisy scams olx py horhy hain. olx team ko chayie ky har olx account bnany waly ka id card apny pass rakhy then account buy/purchase ka option user ho mily. id card ky bina koi bi banda olx py account na bna saky. bcz kafi olx py ads scamers ki bi lgi hui hain.,negative
بہت اچا,positive
super,positive
excellent💯,positive
بائیکیا عموماً قریبی سفر کے لیے زیادہ استعمال ہوتی ہے,neutral
good work 👏,positive
rider cancel order lepas tu tak dapat refund.. rugi duit macam tu ja..,negative
one a nice app,positive
"আজ দারাজ এপস uninstall করে দিলাম। ফ্লাশ সেল, দারাজে জন্মদিন ৮.৮, ৯.৯ অফার ইত্যাদি নামে যা বলে ম্যাক্সিমামই ভাওতাবাজি। আগের দারাজ ভালো ছিল।",negative
الكابتن حاول يخطفني وقفل لوك العربيه واشتكيت للشركه ومحدش رد باي حاجه للي حصل ده واخد اي موقف شركه مش محترمه ابدا,negative
ang bagal ng service,negative
بھت اچھا ھے,positive
ایزی پیسہ کی سہولت دیہات میں بھی پہنچ چکی ہے,positive
location jab kisi bhi city ki lagate hain to all lahore all faisalabad ki location nahin lagti city ke andar jo housing society hai unki location lagti hai jisse olx us karna mushkil ho gaya hai kyunki agar aap city ke andar ki society ko alag alag location laga kar check karoge to kafi zyada time lagega or result 100% no 40% tak hoga app developer se request karta hun isko check karen,neutral
JazzCash updates se kabhi app fast hoti hai kabhi aur slow ho jati hai,neutral
دراز پر خرید و فروخت کا عمل محفوظ اور مطمئن کن ہے,positive
january in my,positive
vari naic app,positive
بہت اچھی ایپ ہے,positive
"normal to thk hy, peak time boht mehenga hy",positive
ایزی پیسہ کے ساتھ میرا بہت بُرا تجربہ رہا۔ میرا اکاؤنٹ بلاک ہو گیا اور مہینے سے زیادہ ہو گیا ہے لیکن آج تک مسئلہ حل نہیں کیا۔ بار بار صرف گھماتے رہے اور کوئی مدد نہیں کی۔ جو لوگ یہ ایپ استعمال کرتے ہیں وہ محتاط رہیں، کل کو اگر آپ کے ساتھ مسئلہ ہوا تو یہ صرف لٹکاتے رہیں گے اور آپ کے پیسے پھنس جائیں گے۔,negative
