app,lang,content,score
Bykea,en,CHOR HEN YE LOG MANA BYKEA KRWAI GUN POINT PAR BYKEA WALA SAB KUCH LA GYA VERY VERY BAD APP,1
Bykea,en,good service,5
Bykea,en,worst application too slow expensive prices 😕 very bad experience,1
Bykea,en,"I’m extremely disappointed with Bykea’s delivery service. I sent important stickers to a client, but they arrived scattered on the road due to your rider’s careless handling (see video/image). This caused embarrassment and damaged my client’s trust. I chose Bykea expecting reliability, but this experience was unacceptable. I’ll never use your service again and expect strict action and compensation.",1
Bykea,en,when he open the APP show bykea and not open the APP,1
Bykea,en,🥰🥰🥰,5
Bykea,en,Rider come Quickly. Good maner hHe kmow location very well fully sasticfy me,5
Bykea,en,👍🏻,5
Bykea,en,cooperative man good service,5
Bykea,en,wonderful trip,5
Bykea,en,awesome 👍,5
Bykea,en,very baad,1
Bykea,en,Company Should Provide Discounts or Vouchers for Daily Customers,5
Bykea,en,"why this app isn't working? it's been 2 days, i am unable to use it.",1
Bykea,en,"poor app...specially jab bhi urgent ride book karni Hoti hai tab ride book nhi Hoti, kabhi riders available nahi hoty to kabhi itny zayada fares demand karty hain k Bandy ka dimaagh ghum jaye, I am going to uninstall this app",1
Bykea,en,Behtreen Service ❤❤❤,5
Bykea,en,open nhi ho rahahe app,1
Bykea,en,"support system is useless, they are unable to response timely, failed to provide solutions and asking for feedback without even saw their response, very very poor",2
Bykea,en,nice person,5
Bykea,en,"The best app is this, there are better taxi apps in Pakistan.",5
Bykea,en,good,5
Bykea,en,ok,4
Bykea,en,I like bykea but sometimes rakshah driver and your location distracted,5
Bykea,en,excellent drive aqeel,5
Bykea,en,i hv use it for 1 year not good experience 😕,2
Bykea,en,nice service but problems regarding location,5
Bykea,en,bakwas app,1
Bykea,en,nihayat ghatiya service Ride Kisi rate me book Kari our bad me bila wajah ke pese barha diye nihayat ghatiya service apki app delet karraha hu,1
Bykea,en,Okey,5
Bykea,en,good service here for our help,5
Bykea,en,useless app,1
Bykea,en,too bad experience,1
Bykea,en,Slow responses. Drivers often cancel.,1
Bykea,en,good,5
Bykea,en,good service,5
Bykea,en,Good,5
Bykea,en,Not good app cause I can't search map there's no searching map option in this app. Just drop option drag. without searching my location how can I go there . please add searching option same like google map,1
Bykea,en,great l,5
Bykea,en,bilkol bakwas he koi rider heni arha jase k hum free jaa rahee he 10/-10 marks gatia app he,1
Bykea,en,good guy,5
Bykea,en,good,5
Bykea,en,Good,5
Bykea,en,excellent Services,5
Bykea,en,good,2
Bykea,en,good,5
Bykea,en,goof,5
Bykea,en,good,5
Bykea,en,nice 👍 I like this,4
Bykea,en,bykea is more reliable than others. very happy with bykea.,5
Bykea,en,best app,5
Bykea,en,no glasses is on front side of motorcycle please order to all rider to glasses on front side of motorcycle. otherwise no safety for riders,5
Bykea,en,سپر,5
Bykea,en,لوو یو,5
Bykea,en,good,5
Bykea,en,unprofessional staff they don't know how to solve the problem. I explained my whole scenario and after waiting for 15 minutes. they gave me a system generated message with rubbish content.,1
Bykea,en,good,5
Bykea,en,nice work 👍,5
Bykea,en,no doubt k rate or service achi hai magar kuch drivers request accept karke ziada peson ki demand karte hain or jab cancle karne ka kaho to karte nahi hain or jab ham khud cancle kar den to app block ho jati hai kuch hours k liye ye kia bat hui mai jan bujh kar to cancel nahi karta ya driver ko bula kar cancle to nahi karta driver k kehne per karta hun vus ye ek bad experience hai mera is app k sath,1
Bykea,en,useless ghatiya app 20 20 minutes koi ride hi nahi milti bekaar service app hy koi download na kry ye app,1
Bykea,en,good,5
Bykea,en,good service,5
Bykea,en,time waste only 5km 500rs but app said increase fare,1
Bykea,en,good,5
Bykea,en,Karachi say bahir Kay rider bohot misbehave krty hain. aur extra amount par tang karty hain,5
Bykea,en,good choice,5
Bykea,en,Superb aap,5
Bykea,en,Nice and Very Useful 😃,5
Bykea,en,nice 👍 app,5
Bykea,en,very excellent service dirver arrived quickly and drop product fast 100% best for indrive and youngo .,5
Bykea,en,very fast & great service,5
Bykea,en,ye chor hai Bykea walyeh ye parsal chori krtyeh bad meh apko na parsal milta na enki koe bakup hai help line bas larkiya rahki mehti batyeh krti or apka parsal harap kar jatyeh,1
Bykea,en,Very nice,5
Bykea,en,nice driving polite behaviour,5
Bykea,en,good app,5
Bykea,en,bykea app last month se bilkul bakwas ho Gai hai ye log ab customer ko Khush kar rahn . rider ka Haq kha rahn hai or loss de rahn h . rider ko nuksan ho rahn hai . kiraya bilkul Kam kar dia hai or apna commission Kam nhi Kia afsos hai,1
Bykea,en,very good for people in need and at very reasonable price.hats off,4
Bykea,en,awesome experience,5
Bykea,en,very good,5
Bykea,en,superb,5
Bykea,en,third class service ride book karne pe koi offer nai arhi tou 5 dafa iski wajah ss mujhe ride cancel karni pari hai upr se block kardia inki 3rd class service ne 9 minute intezar kiya mobile ki battery low thi inki aesi low class service ki wajah se hi takleef ayi. indrive is better.,1
Bykea,en,Oh Bhai Dimagh Kharab Apny Map Ko Theek Karooo Location Jaha Ki Dalo Waha Ata Nahi Hyy Rider Pickup Location Kia Dali Hyy Waha Ata Nahi Hyy Rider Had Hoti Hyyyy😤😤😡😡,1
Bykea,en,well service,3
Bykea,en,good,5
Bykea,en,it's too good to tell we can save are time with this,5
Bykea,en,covickly service,5
Bykea,en,a best app for riders but also full of glitches you guys never ever didn't solved your system issues,5
Bykea,en,old bike uselly painfull for us. there is non fitness bikes allowed in app.,3
Bykea,en,nice application,5
Bykea,en,service is. good,5
Bykea,en,Very nice and good app,5
Bykea,en,Nice,5
Bykea,en,No driver hear my location and very slow app and very very poor for this app... Useful apps for ride indrive Nd yango app and this app vary bad..,1
Bykea,en,آپ کی ایپ میں رائیڈز کینسل کرنے پر فوری بلاک کر دینا صارف کے ساتھ زیادتی ہے۔ اگر کسی اہم موقع پر یہ بلاک لگ جائے تو وقت، محنت اور وسائل سب ضائع ہو سکتے ہیں۔ صارف کو واضح طور پر ایپ کھلتے ہی بتایا جائے کہ کتنی رائیڈز کینسل کی جا سکتی ہیں۔ بغیر وارننگ کے بلاک کرنا ناقابل قبول اور صارف دشمن رویہ ہے۔ اس فیچر کو مکمل طور پر ختم کریں یا صارف کو پیشگی اطلاع دیں شکریہ ۔,1
Bykea,en,so pathetic,1
Bykea,en,no good app,1
Bykea,en,good service,5
Bykea,en,Best service,5
Bykea,en,very efficient and careful driver. only in 15 minutes from 6 no to Vehari Chowk as my bus was about to miss,5
Bykea,en,best services in Pakistan,5
Bykea,en,very well service thank you bykea 😍,5
Bykea,en,driver's are scammers Very bad experience,1
Bykea,en,Good Service,5
Bykea,en,good,5
Bykea,en,Excellent work,5
Bykea,en,best service,5
Bykea,en,good,5
Bykea,en,good 👍,5
Bykea,en,good app,5
Bykea,en,excellent 👍,5
Bykea,en,excellent ride service,5
Bykea,en,excellent service,5
Bykea,en,rent are so expensive az compare to yango/indrive 👎 ithink i switch yango for better rent,1
Bykea,en,best,5
Bykea,en,good service,5
Bykea,en,good,5
Bykea,en,average,2
Bykea,en,Frequent technical glitches and poor customer support.,1
Bykea,en,very low fares for drivers,1
Bykea,en,good,5
Bykea,en,ham raksa nahi car calarihi ha,1
Bykea,en,add corier option and say your rider that they keep pataince and talk with respect,3
Bykea,en,I had vary bad experience I visit to Bykea head office branch near balouch colony Karachi at 06:15pm google pe branch timings 7pm ki hai close ki but guard said branch is closed at 6 pm there is no one to listen customer issue in branch timings branch 6 bajy hi close kardi aur google map pe timings 7pm ki likhi hai koi puchny Wala NH inhain customer service 0/0 belaar service third class mery pass prove video hai Very Bad Experience,1
Bykea,en,good,5
Bykea,en,very good,5
Bykea,en,ok👍💯,5
Bykea,en,sometime map is showing the rider has arrived although they are no where,5
Bykea,en,good,5
Bykea,en,best and smooth ride and I enjoyed,5
Bykea,en,good,5
Bykea,en,awesome Ride,5
Bykea,en,Good service,5
Bykea,en,good,5
Bykea,en,good experience,5
Bykea,en,0 star worst app ever😡😡😡😡😡😡💯,1
Bykea,en,"plz don't deduct huge feeses from riders... one of the rider telling me that platform deduct 13 to 15 rupees per hundred... that's huge, as in this too warm hot weather riders should be given enough of their efforts .. thankyou",3
Bykea,en,How to create my account for earnings,1
Bykea,en,Apka map bakwas hai locations thek nahi btata Google Map Connect Karen Apka Map Ghatiya Tareen Map Hai,5
Bykea,en,Excellent !!!,5
Bykea,en,best,5
Bykea,en,Good 😊👍 l am want to go with Bykea app,5
Bykea,en,Time to give up this app.,1
Bykea,en,very fast n good service 👍👍👍👍,5
Bykea,en,good 😊,5
Bykea,en,Very helpful.,5
Bykea,en,bekaar customer support,1
Bykea,en,east or west bykea is the best,5
Bykea,en,"initially it was good,but now pathetic service. i am looking to switch to other service provider",2
Bykea,en,can't sign in using number,1
Bykea,en,love you 😘,5
Bykea,en,"aprox one week has been dome the app is not working properly, the rates are not varies about root",4
Bykea,en,"No customer service at all and prices are all time high compared to other apps, I was using it for 6 months and I felt stupid when I used yango and indrive cuz the price difference is like 50% or more it's crazy how much they're charging and still no good service too they'll not act on complaints and recently they blocked my account for 2 hours just cuz I canceled 2 rides who were really misbehaving with me and instead they blocked my account, purely trash app",1
Bykea,en,amazing,5
Bykea,en,Now a days there is an issue in phone Network or the Bykea App....Ride is selected for the Lower possible Rate...but the Booking is confirmed at a High Rate. In some rides ...I have to pay High Rate.,3
Bykea,en,"such a dick application not searching place (City Hospital (THQ Level), Mandi Babauddin سٹی ہسپتال منڈی بہاؤالدین)",1
Bykea,en,pathetic app,1
Bykea,en,v good,5
Bykea,en,very good service,5
Bykea,en,"Poor experience due to the difficulties in selecting area, prices are good, riders are good but selection of map is very poor",1
Bykea,en,third class service,1
Bykea,en,mene jab bhi ride book krwayi h pichlay 2 month mn kbi b on time ride nh mili or fare b sbse ziada h,1
Bykea,en,excellent,5
Bykea,en,good,5
Bykea,en,good app,5
Bykea,en,great app,5
Bykea,en,nice 👍👍,5
Bykea,en,excellent 👌,5
Bykea,en,this is app So Amazing 😍,5
Bykea,en,Good,5
Bykea,en,Good,5
Bykea,en,good,5
Bykea,en,"great idea, JazakAllah Khair.",5
Bykea,en,not good is AP bht bekar hogai ha ab ride cancel krta ha raid nai milti,1
Bykea,en,بہت زیادہ چیٹر اور فراڈی دور کی جگہ قریب بتاتا ہے اور غلط لوکیشن پہ لے جاتا ہے,1
Bykea,en,The worst App I have ever experienced Yango is far far better than this,1
Bykea,en,not good,5
Bykea,en,jb hi ride me car book ki hai to alto dikha kr har dafa Khyber ya koi or car ati hai or Jo paisey likhey hai us se ziyada hi letey hai sb,1
Bykea,en,I am unable to find car pool service on bykea app,3
Bykea,en,very useless and unhelpful design. old versions were very good where you can easily book the ride. but now unable to book the ride. very difficult,1
Bykea,en,Great service,5
Bykea,en,thanks for aap 😁😊😊😊😊,4
Bykea,en,"worst app and service, today we got scam by the rider and we are unable to launch complain there is jo status showing for the ride. when i called helpline after wasting 10-12 minutes 1 call was disconnected and 2nd one was not reaching to complain. Rider took double money and we can not launch even complain just because of the pathetic service",1
Bykea,en,very poor experience,3
Bykea,en,Good Experience,5
Bykea,en,It's not good app No any call support no for amergecy.,1
Bykea,en,nice 👍🙂,5
Bykea,en,Made in Pakistan for Everyone.,5
Bykea,en,best app,5
