text,sentiment
আগে দ্রুত ডেলিভারি দিতো। এখন ৭ দিন পরেও অর্ডারকৃত পণ্য সেই দোকান হতেই পিক করে না। #বয়কট_দারাজ,negative
most use full,positive
میری جاز کیش اپلیکیشن نہیں چل رہی ہے مینے آپ کے بینک مین آفس ہلپ لائن سب جگہوں پر گیا ہوں میرا مثلا ہل نہیں ہوں سر جی چوھدری شعیب لطیف,negative
nic.good,positive
putang ina scam yung voucher di makapag order!!!!! kupal talaga kumpanya ng panda!!!!,negative
اچھی چیز ہے,positive
olxجو پہلے استمال کرتے تھے وہ نئی ہیں کیو کہ انہیں کچھ رقم دیں تو ٹھیک نیں تو یہ ایٹم کو روک دیتے ہیں کہ کوئ دیکھ نہ سکے ۔۔۔۔,negative
اچھی سروس. بہتر خدمت,positive
محمدخان.قادری,positive
التطبيق غير سامح بالتعديلات لو جد أي خطأ تطبيق صارم جدا، ومش مرن سيء للغاية,negative
عہثمان گل,positive
کریانہ سٹور,neutral
"many times , easypaisa or jazzcash sy amount cutting k baad order cancel krdety hain or money refund bhi nahi karty worst app ever 👎🏻",negative
او ایل ایکس زندہ آباد,positive
ماشاءاللہ بہت اچھا,positive
جب اچھی کمائی ہو رہی تھی یو ٹیوب سے تو کیا ضرورت تھی جوا ایپ کے کنٹری مینجر بننے کی افسوس,neutral
bad app.,negative
it is a scam. they do not refund even if you did not receive your order. totally fraud,negative
are neci,positive
"good service, coronavirus khatarnaak ha",positive
جھوٹ بہت بکتا ہے اس ایپ پر,negative
❤❤❤😍😍😘,positive
achi app hy late night kuch v order kar sakta hy banda,positive
", یہ چل نہیں رہا. اس کا کیا حل ہے.",negative
"Allah states that who spreads obscenity, & Futility, he'll never die until becomes torment.
اللہ تعالیٰ فرماتا ہے کہ جو فحاشی اور فضول بات کو پھیلاتا ہے وہ اس وقت تک نہیں مرے گا جب تک کہ عذاب نہ ہو جائے۔",neutral
nice honest driver,positive
sulit na sulit👌😋,positive
تمھاری ماما جان نے جو 4 لاکھ بتایا ہے یہی اس کی اصل قیمت ہے😂😂 کیونکہ ماں کبھی جھوٹ نہیں بولتی🦆🤣🤣🤣,neutral
ایزی پیسہ ایک باکمال اور آسان ایپ ہے جس میں ہر سہولت موجود ہے میرے نزدیک اس سے بہتر اور کوئی ایپ نہیں..,positive
ماشاءالله بہت زبردست ایب ہے ۔ بہت اچھا سروسز خدمت سرانجام دیں رہا ہے۔ آور ہم اس کے خدمت کا شکریہ ادا کرتا ہوں۔,positive
muhammad shaban bajkani,positive
آ ن لائن شاپنگ کے لیئے بہترین اپلیکیشن ھے۔,positive
ماشاءاللہ جی بہت خوب صورت ❤❤❤❤,neutral
hammara account nahi ban raha,negative
بينصب ع العملاء,negative
نئے گھر میں آ کر عروب کی بھی جگہتیں start ہو گئی ہیں پچھلے ولاگ میں اس نے ضیاء پہ طنز کیا تھا آج اس نے منیب کا مزاق اڑایا ہے کچھ تو گڑ بڑ ہے😢,neutral
"in my daraz app, i cant add new address",negative
it was amazing,positive
good driver,positive
not inappropriate services,negative
"masyadong mahal delivery fee, nagiiba",negative
bad app i not like,positive
zx adam,positive
so nice 🙂,positive
"ye update krke or mushkil krdia, kb se animals section open kr rha hn kch ho hi nhi rha. plus location me agr sindh me dekhta hun tou all sindh wala option hi nh hai phr jis area ko search krlo jese tando alahyar tou usme bhi uske areas dekha rha hai mtlb bhai itna detailed kon jaega ye kesi update hai jo sara time location adjust krne me hi guzar jati hai phr gusse me application hi band krdena hai banda. kindly work on it.",negative
dear careem ap pakistan main apni. service again start karen please ya uber ko again pakistan main apni service start karni chahi hain,positive
mashallah,positive
اللہ پاک آسانی پیدا کرے میرے بھای زندگی میں اتار چڑھاو آتے رہتے ہیں پریشان مت ہونا آپ ہمُ اس مشکل ٹائم میں آپ کے ساتھ ہیں❤❤❤,neutral
ashfaq ahmed,positive
awesome 👍,positive
good👍,positive
زبردست ایپ ہے فائدہ اٹھائے,positive
extra charges demand krty rider,negative
راج گرری کرتا ہوں,positive
خیبر پختون خواہ سیلاب زدگان کے لئے دعا کریں 😢,neutral
jika saya malas berjalan atau keluar..saya akan menggunakan servis foodpanda..kerana mereka sangat cekap dan cepat dalam penghantaran,positive
exilant,positive
third class app h.ye kamainor awaam ko lootna janty hn.ab dekhu aik chiz aap sell kr rahy ho tu apko ads buye krna huta h 1800 ya plus ka.ab aik banda 500 ki chiz sell kry ga to wo 1800 ki ads q kharidy ga.or ju nhi kharidta usy ye down ads me add krty hn.pls sub iski down rating kren,negative
nice 👍🏻🙂,positive
شکرن,negative
من سيء لاسوء,negative
بھترین ایپ ھے,positive
not bad,positive
nice.....daraz,positive
nice 🙂 app,positive
meri pasand ki app,positive
my all time favorite app,positive
اے میرے اللّٰہ تعالیٰ 9کلاس کےسب بچوں کو اچھے نمبروں سے پاس کرے اور سب کے گناہ کو معاف فرمائے آمین ثم آمین 😢,positive
بططط,positive
mera account block kia hua hai kyun k ghalat password daldia tha ghalti sey bhoolgayi thi. 2 saal hogaye ab verify krti hun tw kehty hain reset pin phr cnic number dalo tw verify hotaa he nhe hai mera cnic b expire nhe hai nhe mera number b theek hai or acc mein mery paisay b phasay huye hainn helpline b farigh hai help he nhee krti kch krdo mera account kholdo bhaeeeee,negative
best apps,positive
a1زبردسته ایک نمبر,positive
smooth driving i like it,positive
♥️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😍😍😍😍😍♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😍😍😍😍😍😍😍😍,positive
كلش خوش تطبيق، عاشت ايدكم,positive
ماشاءاللہ ڈکی بھائی اللہ پاک اپ کو اور عطا فرمائے ❤❤,positive
meri app q nahi khul rahi kia msla hy,negative
你們是在搞什麼東西啊？我訂單18：23送出，app一直顯示訂單正在製作，從顯示等待70分鐘到剩30分鐘，期間我都有進app確認進度。19：14才發簡訊跟我說外送員沒有，就直接取消我訂單，我當下查app突然就變18：23已取消，讓我們全部人等一個小時才跟我說取消，是在搞笑？,negative
bhai bht masla kr raha hai new update k bad,negative
bekar h partners k liye bila fazool k paise kat dete hain or jo chat agent behte hue hain woh sab nakara h,negative
update,positive
phone k mutabik,positive
assalamu alaikum yeah account kisi kaam ka nahi hai ismein paise dena padte hain aur hamara 8 ko reject kar diya jata hai😡👎👎👎👎,negative
بہت خوب انتخاب ہے,positive
اس جواری کی ماں کو سمجھادو کہ ان پیسوں سے مکہ مدینہ نہیں جایا جاتا۔ پاکستانی بچوں کے مستقبل کو داؤ پہ لگا کے یہ پیسے آئے ہیں۔,neutral
excellent drive aqeel,positive
"جی 
سعد میاں کہاں اب تو آپ کو رہائی مل گئی ❤❤❤❤❤❤❤❤❤",neutral
bekaar taren ha fazool ha 1850 ka ad lagay or paosa b zaya gae wapis b nai kia or item sale b nai hui farigh ha,negative
یہ ایپ بہت ہی عمدہ اور بااعتماد ہے۔ ❤,positive
good deal,positive
very best,positive
أكثر من رائع,positive
worst app and their department takes oath when posting free ads. their internal team is almost fraudulent and scammers. olx app should be blocked in pakistan forever.,negative
"اللہ تعالٰی سے دعا کرتا ہوں 
 آپ خیریت سے اپنے گھر واپس آہ جاوں 😊",neutral
سکسی,positive
ismail khan 12500,positive
اچھی چیز ہ,negative
ماشاء اللّٰہ زبردست لاجواب,positive
انتھای خوبصورت appھے,positive
so best 😃,positive
perfect app,positive
valo prodakt diyen,positive
zabrdast tajruba raha,positive
بہت خوب صورت ہے 🥰لیکن میں جب نمبر ملاتا ہوں آگے نہیں بڑھ رہی کیا کریں 🥲🥲,positive
بیسٹ ہے اس سے کئ مسائل حل ہو جاتے ہیں گڈ آپ ہے اور یہ سب کہ پاس ہونا چاہئے,positive
مشاءاللہ,positive
order delivery time onek beshi,negative
very good app i like it 🙂,positive
اچھا اقدام,positive
it is good,positive
اکاووڑن بنرے,positive
order hmesha khrab ata hai 4 dfa order kiya 4 dfa choti cheezein bhej dete hain,negative
lore jesi app he,negative
بہت شاندار ہے,positive
good uses,positive
معلوم۔۔نہیں,positive
👍 good,positive
"very bad management poor people app,",negative
daraz is synonym to fraud. worst app. vouchers are not removed despite removing,negative
mazeed esi trha app ko chalao,positive
excellent ride service,positive
aaj mera date so rupya kisi ne nikal liya hai,positive
بہترین سہولت ہے,positive
"السلام علیکم سعد  بھائی کیا حال ہے 
سعد بھائی اگر اپ کو کسی قسم کی میری ضرورت ہے تو اپ مجھ سے کانٹیکٹ کر سکتے ہیں میں اپ کے لئے حاضر ہوں",neutral
very bad app .. bkash theke hotat kore 99 taka kete cilo . but kiser jonno taka katche tara nijerai jane na 🙂,negative
all good,positive
assalamulalikum bhaio yr olx ka sth mera experience axha nhi raha q k olx ki traf sa mjha call ati ha apka add ki promotion k lya apke cheez itne ma ni itne ma sale ho jayegi ache amount ma hamary ps party ha hm unko recommend kr dety hain ap deal kr lena wagera wagera khair mena 1500 pay kya olx ko lakin bike abhe tk sale ni hoi or na call kro olx ko to bolty hain btatay hain apko bs yahe bt khatam kr dety hain to ma agree ni hn olx sa,negative
bait is good,positive
biggest e-commerce fraud of bangladesh,negative
sir ap log bolte h k account p koi charjis nahi hote h cash nikalne or dalne k mager shop wale hum se lete he or bolte h k jama karwane k charjis lage ga.,negative
dls گیم کیلئے اس ایپ کے ذریعے سے پیسے جمع ہو سکتے ہیں ؟ جواب چاہیئے ضرور,positive
ٹھیک نہیں ہے,positive
v nice,positive
good app my pak,positive
بھتر سھولت ھے,positive
ကောင်းတယ်။,positive
ماشاءاللہ ماشاءاللہ اللہ پاک اپ کے سارے خواب پورے کرےہمیشہ مسکراتے رہیں  امین ❤️💓💓,positive
ناکام ہے کسی کام کی نہیں پہلے والی اچھی تھی,negative
pardesi hasnain abbas rajoka chiniot,positive
pakege boht zaiada costly kr diya ha,negative
