,app,lang,content,score
3401,Careem,en,"facing challenges with careem's customer support i wanted to share a recent experience i've had with careem that has left me quite frustrated. despite being a careem plus member, my account was blocked, and i found myself unable to contact their support team because the support line requires an active account. to add to the challenge, i have over 5,000 aed in my wallet balance, which is currently inaccessible. despite raising multiple tickets since last week, i have only received auto-replies.",1
3402,Careem,en,"great app, it's not their pricing that's high, it's the general situation",5
3403,Careem,en,its a very good app for overseas to boost your earning thankyou for careem and team,5
3404,Careem,en,good service and good people,5
3406,Careem,en,a good app no need to wait long for a taxi or driver to travel at an affordable price,5
3407,Careem,en,excellent service price reasonable same like a market rate some things very cheap,5
3408,Careem,en,"good experience with careem friendly staff, neatness maintained first preference",5
3410,Careem,en,خدمة العملاء فى منتهى السوء،لا يحلون المشاكل بل يعقدوها اكثر وكثيرا ما يردون على رسائل الشكاوى دون تفهم موضوع الشكوى ويكررون عبارات لا تحل اى مشكلة ويرفضون التوصيل بمشرف عند الطلب..كما انهم لا يردون على الهاتف الا اثناء الرحلة او بعدها بساعة فقط وتظل المراسلات وقتا طويلا دون رد على التطبيق، وبالإضافة الى ذلك فإن سياسة الغاء الرحلة بالنسبة للسائقين مفتوحة دون اى قيود مهما طال الزمن وبعد طول انتظار العميل يتم الالغاء،اما بالنسبة للعميل فيحملون العميل رسوم بسبب الالغاء ودون انذار فيتوقف حجز الرحلات,1
3411,Careem,en,"great project, very successful and helps people in their everyday lives, certainly provides security and quality. the app (not the whole organisation) has one job, set a location of pickup and drop off, connect with a captain, notify the person when the car arrives. unfortunately, saving a specific location is impossible (no matter what i do it's few buildings off), half of the time the location of the captain is wrong and there's a lag in few minutes in notifying the captain's arrival!",5
3413,Careem,en,this is best app always on time service and very nice cars ☺️ always fair price,5
3414,Careem,en,very good 👍,5
3415,Careem,en,a thief app even if you delete ur profile or uninstall they keep on deducting subscription money i have mailed them regarding it but no help,1
3416,Careem,en,easy to use app around uae,5
3417,Careem,en,"worst customer service ever ! 2 hours delay in the delivery, and we received the food cold! they have never offered any compensation, and their reply is unfortunately we cannot do anything. unprofessional and unacceptable..",1
3418,Careem,en,this is the worst service i experienced in my life. i send cash to india and bb now it's more than 24 hrs and still not credited to my account. and when asked i got a reply from them that they did their part successfully and now it's my headache to retrieve cash from their indian collaboration bank. how ridiculous. never again with careem,1
3419,Careem,en,on time,5
3420,Careem,en,"worst app,i have ever used. bike didnot come out of the stand and the app has started charging me. no customer service or phone to call. wasted my 2 hours. the bike wasnt even going back inside not recommended",1
3422,Careem,en,i had a food poisoning because of jolibee and they refused to refund me because i was busy to report if there's a zero i will give,1
3423,Careem,en,very very good service,5
3424,Careem,en,"sends misleading notifications. show ""3 missed calls..."" as rext for its advertisements. scammy move for a supposed trustworthy service.",2
3425,Careem,en,its nice to order here its fast,5
3426,Careem,en,i love this careem ride alhamdulillah it is very helpful and better than others and also the chipest,5
3427,Careem,en,raised a concern and got response form the customer care after 5 hours. it's resolved thou. still not gonna wait around 5 hours to get in touch with customer service. i have a careem plus membership aswell. i'm happy it's a free trial membership. i would be damn pissed if i was on paid one...,1
3428,Careem,en,تطبيق اكثر من رائع,5
3429,Careem,en,i got scammed by a driver and was charged a fee...,1
3431,Careem,en,best company 😉 ever very professional,5
3432,Careem,en,unlimited bugs,1
3433,Careem,en,"it was a good journey with overall a great experience there was a time when you performed bad, but you tried to fight with taxi and rickshaw mafia that had ruled in pakistan since decades çao careem",5
3434,Careem,en,abdul was rly good driver imo 👍👍👍👍👍👍👍👍🗿🗿🗿🗿🗿,5
3435,Careem,en,very bad service regarding careem pay transaction done from last 3 days still not done by the application till now too much bad service of careem pay no any response get till now so i request don't use this app for any kind of payments,1
